seller_id,review_count,avg_sentiment,pct_negative,avg_review_score
827f8f69dfa529c561901c4f2e0f332f,11,-0.6247965151613409,81.81818181818183,3.4545454545454546
da8622b14eb17ae2831f4ac5b9dab84a,81,-0.6210796509260013,83.9506172839506,3.5555555555555554
06a2c3af7b3aee5d69171b0e14f0ee87,23,-0.6180633461993673,82.6086956521739,3.6956521739130435
d91fb3b7d041e83b64a00a3edfb37e4f,35,-0.6176480412483215,82.85714285714286,3.4857142857142858
5f1dc28029d2c244352a68107ec2b542,5,-0.6120482087135315,80.0,4.8
b2479f944e1b90cf8a5de1bbfde284d6,11,-0.6096468622034247,81.81818181818183,1.7272727272727273
4c2b230173bb36f9b240f2b8ac11786e,24,-0.608052596449852,83.33333333333334,3.3333333333333335
54a1852d1b8f10312c55e906355666ee,14,-0.6059198081493378,85.71428571428571,4.214285714285714
fc906263ca5083d09dce42fe02247800,13,-0.605837303858537,84.61538461538461,4.384615384615385
8b28d096634035667e8263d57ba3368c,12,-0.6034807860851288,83.33333333333334,3.6666666666666665
520b493b57809f446cb0a233bb3e25c7,5,-0.6022925972938538,80.0,3.4
fa40cc5b934574b62717c68f3d678b6d,12,-0.600528359413147,83.33333333333334,4.166666666666667
2a1348e9addc1af5aaa619b1a3679d6b,5,-0.5994334697723389,80.0,1.8
d673a59aac7a70d8b01e6902bf090a11,7,-0.5985907401357379,85.71428571428571,3.2857142857142856
8444e55c1f13cd5c179851e5ca5ebd00,6,-0.5982181032498678,83.33333333333334,4.333333333333333
d94a40fd42351c259927028d163af842,6,-0.5975447297096252,83.33333333333334,4.166666666666667
4830e40640734fc1c52cd21127c341d4,17,-0.594719294239493,82.35294117647058,4.529411764705882
b33e7c55446eabf8fe1a42d037ac7d6d,5,-0.5917078971862793,80.0,3.4
4869f7a5dfa277a7dca6462dcf3b52b2,55,-0.58791175105355,81.81818181818183,3.727272727272727
de722cd6dad950a92b7d4f82673f8833,24,-0.5867927322785059,83.33333333333334,4.416666666666667
1b938a7ec6ac5061a66a3766e0e75f90,5,-0.5849294662475586,80.0,4.0
e9779976487b77c6d4ac45f75ec7afe9,47,-0.569101443950166,78.72340425531915,3.5106382978723403
c003204e1ab016dfa150abc119207b24,14,-0.5675779112747737,78.57142857142857,4.142857142857143
17a053fcb14bd219540cbde0df490be0,10,-0.5647838711738586,80.0,3.9
f4aba7c0bca51484c30ab7bdc34bcdd1,5,-0.5615816354751587,80.0,3.4
7dc8c42cc750eeafea6c85712ffee9bf,5,-0.5578363060951232,80.0,4.2
955fee9216a65b617aa5c0531780ce60,73,-0.5497800969097713,78.08219178082192,4.2465753424657535
0c8380b62e38e8a1e6adbeba7eb9688c,10,-0.5488368034362793,80.0,3.0
53243585a1d6dc2643021fd1853d8905,19,-0.5487547705048009,78.94736842105263,3.1578947368421053
ceaec5548eefc6e23e6607c5435102e7,10,-0.5482262015342713,80.0,3.2
1835b56ce799e6a4dc4eddc053f04066,28,-0.5455873502152306,78.57142857142857,2.7857142857142856
a1043bafd471dff536d0c462352beb48,40,-0.5373748347163201,80.0,3.975
8b321bb669392f5163d04c59e235e066,57,-0.5359687596036676,78.94736842105263,3.5789473684210527
dbc22125167c298ef99da25668e1011f,13,-0.5343266083643987,76.92307692307693,4.0
4a3ca9315b744ce9f8e9374361493884,134,-0.5339548080714781,78.35820895522389,3.6343283582089554
a416b6a846a11724393025641d4edd5e,10,-0.5302568316459656,80.0,3.4
ea8482cd71df3c1969d7b9473ff13abc,64,-0.5191995948553085,76.5625,3.734375
9b013e03b2ab786505a1d3b5c0756754,6,-0.517904669046402,83.33333333333334,2.6666666666666665
5cf13accae3222c70a9cac40818ae839,5,-0.5132541418075561,80.0,3.6
cd68562d3f44870c08922d380acae552,6,-0.5121351977189382,83.33333333333334,4.166666666666667
d1c281d3ae149232351cd8c8cc885f0d,12,-0.5116712301969528,75.0,3.5833333333333335
77530e9772f57a62c906e1c21538ab82,22,-0.5101088149981066,77.27272727272727,4.2727272727272725
edb1ef5e36e0c8cd84eb3c9b003e486d,9,-0.508754723601871,77.77777777777779,3.111111111111111
834f3294fba9f932f56edc879193f925,5,-0.5009516954421998,80.0,4.2
ccc4bbb5f32a6ab2b7066a4130f114e3,13,-0.5003419518470764,76.92307692307693,4.076923076923077
7d13fca15225358621be4086e1eb0964,22,-0.4915311471982436,77.27272727272727,3.909090909090909
cca3071e3e9bb7d12640c9fbe2301306,46,-0.4884420685146166,76.08695652173914,3.4130434782608696
6560211a19b47992c3666cc44a7e94c0,112,-0.4876654605780329,75.0,3.6339285714285716
d50d79cb34e38265a8649c383dcffd48,5,-0.47663447856903074,80.0,2.2
f7ba60f8c3f99e7ee4042fdef03b70c4,9,-0.4628569881121318,77.77777777777779,4.666666666666667
0241d4d5d36f10f80c644447315af0bd,12,-0.46076400578022003,75.0,4.0
5058e8c1e82653974541e83690655b4a,7,-0.4583170413970947,71.42857142857143,3.4285714285714284
9f505651f4a6abe901a56cdc21508025,12,-0.4524006148179372,75.0,3.3333333333333335
259f7b5e6e482c230e5bfaa670b6bb8f,11,-0.44669597257267346,72.72727272727273,4.545454545454546
2528513dd95219a6013d4d05176e391a,8,-0.44595587253570557,75.0,4.75
06e5eefc71ec47ae763c5c6f8db7064f,7,-0.4425797462463379,71.42857142857143,3.4285714285714284
c3cfdc648177fdbbbb35635a37472c53,10,-0.4380104422569275,70.0,4.2
1da3aeb70d7989d1e6d9b0e887f97c23,14,-0.4371956671987261,71.42857142857143,2.7857142857142856
d2374cbcbb3ca4ab1086534108cc3ab7,44,-0.43682613291523675,72.72727272727273,3.5454545454545454
febab0275244b9a49a623f0bd613ca2f,7,-0.4358320321355547,71.42857142857143,5.0
855668e0971d4dfd7bef1b6a4133b41b,18,-0.4351026482052273,72.22222222222221,2.5555555555555554
562fc2f2c2863ab7e79a9e4388a58a14,16,-0.43057921528816223,75.0,4.375
e9bc59e7b60fc3063eb2290deda4cced,14,-0.4276373471532549,71.42857142857143,3.4285714285714284
0509040ea3fe50071181bbc359eb7738,5,-0.4246936321258545,80.0,4.6
1025f0e2d44d7041d6cf58b6550e0bfa,97,-0.42417681217193604,73.19587628865979,3.0721649484536084
431af27f296bc6519d890aa5a05fdb11,7,-0.42380294629505705,71.42857142857143,4.142857142857143
cc419e0650a3c5ba77189a1882b7556a,110,-0.42065420367501,72.72727272727273,3.827272727272727
c3867b4666c7d76867627c2f7fb22e21,14,-0.42030198659215656,71.42857142857143,2.7857142857142856
004c9cd9d87a3c30c522c48c4fc07416,9,-0.41549858782026505,77.77777777777779,4.0
6a8b085f816a1f75f92dbac6eb545f8f,7,-0.41238328388759066,71.42857142857143,3.0
44073f8b7e41514de3b7815dd0237f4f,13,-0.41198227955744815,69.23076923076923,3.3846153846153846
b2ba3715d723d245138f291a6fe42594,14,-0.40763505016054424,71.42857142857143,4.071428571428571
1f50f920176fa81dab994f9023523100,127,-0.39767655753713893,71.65354330708661,3.6850393700787403
17e34d8224d27a541263c4c64b11a56b,14,-0.39410436153411865,71.42857142857143,2.5
620c87c171fb2a6dd6e8bb4dec959fc6,33,-0.3927805225054423,72.72727272727273,3.878787878787879
7299e27ed73d2ad986de7f7c77d919fa,13,-0.3782707957121042,69.23076923076923,3.923076923076923
289cdb325fb7e7f891c38608bf9e0962,6,-0.3748966058095296,66.66666666666666,4.833333333333333
